Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_329_k_0.75,329,4544431,453,0.5483958721160889,6,"{204, 76, 112, 152, 60, 63}"
graph_size_330_k_0.75,330,4540503,479,0.5508830547332764,6,"{128, 97, 141, 179, 148, 127}"
graph_size_331_k_0.75,331,4574583,511,0.559943437576294,6,"{290, 166, 329, 138, 108, 187}"
graph_size_332_k_0.75,332,4582626,479,0.5575764179229736,7,"{135, 231, 265, 140, 178, 51, 119}"
graph_size_333_k_0.75,333,4591709,466,0.5583789348602295,5,"{106, 76, 177, 218, 191}"
graph_size_334_k_0.75,334,4625257,443,0.5558674335479736,6,"{2, 234, 106, 236, 51, 314}"
graph_size_335_k_0.75,335,4626087,455,0.558466911315918,6,"{323, 138, 236, 275, 252, 63}"
graph_size_336_k_0.75,336,4658490,559,0.565483570098877,6,"{296, 106, 237, 206, 22, 119}"
graph_size_337_k_0.75,337,4658767,516,0.5770366191864014,6,"{101, 10, 306, 242, 281, 127}"
graph_size_338_k_0.75,338,4690812,499,0.5640842914581299,6,"{130, 293, 232, 106, 214, 56}"
graph_size_339_k_0.75,339,4689565,522,0.5642342567443848,6,"{197, 108, 76, 300, 218, 318}"
graph_size_340_k_0.75,340,4723524,506,0.5675437450408936,6,"{296, 76, 14, 302, 177, 152}"
graph_size_341_k_0.75,341,4731117,492,0.5749111175537109,7,"{6, 138, 112, 339, 215, 122, 63}"
graph_size_342_k_0.75,342,4735308,484,0.5823044776916504,6,"{260, 101, 232, 300, 113, 152}"
graph_size_343_k_0.75,343,4738838,497,0.5782887935638428,6,"{258, 323, 296, 106, 276, 314}"
graph_size_344_k_0.75,344,4755824,478,0.5815644264221191,6,"{97, 226, 166, 206, 273, 311}"
graph_size_345_k_0.75,345,4785664,511,0.5797545909881592,6,"{258, 234, 245, 56, 185, 152}"
graph_size_346_k_0.75,346,4788363,483,0.5849871635437012,6,"{76, 48, 121, 218, 283, 190}"
graph_size_347_k_0.75,347,4818602,490,0.6197628974914551,7,"{128, 257, 296, 73, 331, 237, 302}"
graph_size_348_k_0.75,348,4835856,484,0.5927903652191162,5,"{77, 335, 113, 119, 63}"
