Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_2200_k_0.25,2200,1455653,2519,0.2584714889526367,50,"{1541, 520, 21, 534, 1308, 2079, 1823, 1315, 1576, 1066, 818, 586, 76, 589, 591, 2127, 594, 2136, 1626, 1889, 1378, 866, 871, 1650, 115, 1910, 1914, 383, 2177, 398, 1947, 1700, 937, 450, 969, 1225, 971, 718, 207, 1489, 211, 985, 1244, 477, 1757, 1764, 1771, 243, 756, 2046}"
graph_size_2300_k_0.25,2300,1634149,5655,0.32500624656677246,108,"{1537, 518, 2058, 531, 22, 2072, 1560, 18, 23, 1057, 546, 1064, 1589, 1078, 2114, 2130, 2131, 2136, 607, 1636, 2152, 2155, 1644, 2160, 1652, 118, 640, 2178, 1156, 2181, 1159, 133, 137, 1160, 2186, 1678, 146, 671, 1183, 161, 1186, 675, 680, 1705, 1194, 180, 2233, 699, 2237, 1219, 2245, 709, 1224, 1743, 221, 1248, 738, 1253, 742, 1265, 1272, 761, 248, 1797, 1305, 1308, 293, 1834, 1327, 1332, 1854, 835, 834, 1352, 842, 850, 341, 344, 1883, 862, 1887, 348, 1377, 354, 362, 367, 882, 884, 893, 385, 394, 396, 399, 1437, 1441, 425, 1977, 1985, 1987, 1484, 1997, 465, 1489, 1492, 2011, 1005, 507, 2044}"
graph_size_2400_k_0.25,2400,1617852,4007,0.31081676483154297,90,"{1032, 1547, 2072, 30, 32, 1572, 1581, 558, 1585, 562, 1588, 566, 2109, 2117, 1620, 1110, 1633, 99, 616, 619, 626, 2162, 2171, 124, 125, 129, 2178, 130, 1156, 136, 651, 1168, 1681, 1180, 1694, 673, 160, 2227, 181, 1738, 207, 216, 2268, 1247, 1272, 2306, 1284, 778, 2315, 1802, 1806, 276, 2326, 2328, 286, 287, 1315, 1833, 2354, 309, 1847, 830, 1342, 1863, 1361, 1365, 2390, 346, 2397, 1381, 389, 400, 1942, 409, 927, 938, 1969, 1466, 1981, 1476, 454, 1492, 1495, 475, 482, 1507, 483, 484, 1523, 1533}"
graph_size_2500_k_0.25,2500,1716302,4586,0.32767224311828613,87,"{3, 1030, 1034, 2076, 30, 1065, 1584, 50, 62, 1604, 591, 592, 1109, 605, 1118, 101, 621, 626, 2163, 1139, 123, 1150, 644, 646, 1669, 2188, 2207, 2208, 170, 2243, 2245, 1221, 2258, 724, 212, 216, 735, 1760, 2274, 1764, 229, 1774, 1266, 2303, 2304, 2314, 2319, 792, 1304, 1822, 1311, 1310, 1317, 1326, 308, 315, 322, 327, 1352, 842, 1357, 337, 1882, 859, 356, 1896, 362, 2413, 368, 1394, 2421, 2426, 894, 2432, 388, 1430, 409, 928, 416, 2480, 435, 1458, 2489, 961, 1481, 2019, 1005}"
graph_size_2600_k_0.25,2600,1707271,709,0.37861013412475586,14,"{768, 135, 2447, 1938, 419, 1960, 41, 2348, 2353, 1977, 832, 997, 1390, 1017}"
graph_size_2700_k_0.25,2700,1857039,3331,0.34931254386901855,66,"{517, 526, 2065, 2074, 39, 2092, 583, 2118, 1112, 1627, 2653, 2155, 2674, 115, 637, 2182, 2193, 2200, 156, 2212, 1700, 1197, 1711, 689, 1203, 2240, 194, 1741, 1233, 1760, 1254, 1771, 752, 1283, 773, 270, 1807, 795, 796, 2333, 1311, 2339, 806, 814, 302, 1334, 826, 1339, 2372, 353, 2406, 2424, 898, 389, 905, 1424, 1426, 2466, 2476, 429, 949, 440, 2500, 2010, 483, 1525}"
graph_size_2800_k_0.25,2800,1808128,1234,0.3171570301055908,28,"{384, 2569, 1167, 1811, 1046, 1814, 1058, 2213, 1076, 2623, 1859, 73, 1995, 1492, 1109, 1112, 217, 603, 1503, 2016, 2273, 1506, 1892, 2533, 363, 235, 1902, 2160}"
graph_size_2900_k_0.25,2900,1933193,3112,0.3558943271636963,62,"{516, 7, 2065, 17, 2583, 1570, 2098, 2101, 1078, 2618, 1616, 2135, 2648, 2675, 1147, 129, 1161, 1165, 668, 2216, 169, 2732, 2752, 1737, 714, 734, 1248, 225, 236, 1262, 2802, 2804, 2300, 2304, 258, 1802, 2846, 1323, 1326, 2350, 1333, 2369, 323, 328, 853, 854, 860, 2406, 1908, 1407, 387, 920, 1436, 934, 1448, 937, 433, 2006, 2008, 2533, 485, 1512}"
graph_size_3000_k_0.25,3000,2020924,985,0.36644959449768066,18,"{2050, 2699, 1935, 1820, 422, 681, 2347, 2351, 576, 1089, 2883, 2007, 2139, 2269, 745, 363, 369, 371}"
graph_size_3100_k_0.25,3100,2101819,3506,0.4042832851409912,71,"{1024, 2048, 1536, 2054, 1544, 2572, 1038, 2066, 2069, 2584, 2598, 558, 2108, 1085, 2630, 1611, 80, 2163, 2166, 2167, 2184, 1680, 2200, 2712, 1696, 1704, 1192, 172, 2227, 1203, 190, 1728, 1216, 2259, 729, 1276, 766, 1283, 2309, 2822, 1800, 2826, 1807, 1806, 281, 2327, 292, 814, 1845, 2360, 316, 1861, 327, 1361, 1877, 2909, 1374, 2951, 907, 2446, 402, 1942, 1445, 2486, 1974, 2505, 2507, 980, 990, 497, 508}"
graph_size_3200_k_0.25,3200,2171455,1022,0.40419864654541016,26,"{2062, 3086, 529, 274, 2327, 1560, 1578, 2553, 3118, 2096, 1592, 570, 349, 603, 1915, 2950, 2189, 1946, 938, 689, 2743, 1981, 1984, 1221, 222, 2043}"
graph_size_3300_k_0.25,3300,2116278,2819,0.37257981300354004,55,"{1280, 2816, 2, 2832, 1041, 2837, 279, 1828, 1573, 3111, 813, 55, 2047, 1340, 2620, 318, 3134, 320, 3137, 2876, 2375, 1617, 2642, 2392, 1880, 3165, 93, 2916, 2153, 368, 113, 1154, 646, 1161, 1679, 1705, 2730, 1196, 2223, 950, 1726, 3266, 3017, 717, 1998, 3280, 2005, 1760, 2277, 2023, 2284, 2030, 1007, 2033, 2559}"
graph_size_3400_k_0.25,3400,2192585,2722,0.3790895938873291,52,"{1024, 3329, 1802, 779, 1036, 1297, 1049, 1307, 1062, 1585, 2358, 64, 1098, 1101, 79, 596, 1624, 88, 604, 354, 357, 2161, 892, 1405, 385, 2946, 2179, 897, 387, 648, 1419, 660, 2453, 2468, 435, 2229, 2997, 184, 2233, 3266, 454, 1222, 200, 2258, 216, 1766, 2030, 1007, 2288, 3316, 2554, 764}"
graph_size_3500_k_0.25,3500,2353975,3151,0.42409324645996094,62,"{2565, 1040, 2584, 1055, 3112, 557, 1077, 54, 56, 2629, 2119, 589, 2127, 2640, 2649, 1626, 3164, 1126, 1651, 1140, 1145, 642, 1680, 1684, 662, 167, 1193, 2220, 688, 696, 3276, 3279, 208, 733, 3305, 2796, 1774, 754, 2300, 765, 2307, 2821, 1843, 1861, 2893, 3414, 3416, 3424, 356, 2918, 872, 1899, 877, 374, 2436, 3479, 2978, 957, 961, 965, 459, 1507}"
