Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_79_k_0.5,79,512,476,0.0002219676971435547,7,"{10, 76, 44, 78, 50, 20, 59}"
graph_size_80_k_0.5,80,520,383,0.00021767616271972656,7,"{10, 75, 15, 47, 49, 23, 56}"
graph_size_81_k_0.5,81,526,389,0.00020456314086914062,6,"{8, 10, 11, 16, 51, 23}"
graph_size_82_k_0.5,82,534,473,0.000209808349609375,6,"{7, 39, 9, 10, 50, 51}"
graph_size_83_k_0.5,83,542,481,0.0002105236053466797,6,"{10, 77, 80, 60, 29, 63}"
graph_size_84_k_0.5,84,551,511,0.000209808349609375,7,"{34, 12, 77, 50, 56, 59, 61}"
graph_size_85_k_0.5,85,561,538,0.00020933151245117188,8,"{7, 10, 76, 45, 48, 18, 29, 63}"
graph_size_86_k_0.5,86,565,467,0.00020885467529296875,6,"{32, 3, 10, 83, 19, 56}"
graph_size_87_k_0.5,87,577,484,0.00025916099548339844,8,"{3, 10, 11, 77, 78, 80, 55, 28}"
graph_size_88_k_0.5,88,583,458,0.0002224445343017578,7,"{3, 35, 39, 73, 77, 25, 63}"
graph_size_89_k_0.5,89,591,487,0.0002372264862060547,7,"{10, 79, 81, 50, 19, 56, 59}"
graph_size_90_k_0.5,90,599,439,0.00022649765014648438,7,"{3, 7, 10, 16, 20, 62, 63}"
graph_size_91_k_0.5,91,607,524,0.00022864341735839844,7,"{7, 10, 16, 81, 50, 51, 25}"
graph_size_92_k_0.5,92,615,530,0.0002257823944091797,7,"{3, 40, 9, 10, 53, 56, 30}"
graph_size_93_k_0.5,93,621,510,0.00022840499877929688,6,"{34, 10, 77, 50, 56, 31}"
graph_size_94_k_0.5,94,629,442,0.00023984909057617188,6,"{10, 77, 46, 50, 83, 52}"
graph_size_95_k_0.5,95,637,535,0.00022792816162109375,6,"{7, 10, 22, 23, 56, 93}"
graph_size_96_k_0.5,96,647,555,0.00023746490478515625,7,"{10, 77, 13, 50, 84, 86, 28}"
graph_size_97_k_0.5,97,653,539,0.0002334117889404297,6,"{96, 7, 10, 51, 59, 63}"
graph_size_98_k_0.5,98,661,525,0.0002532005310058594,6,"{10, 11, 83, 51, 86, 63}"
graph_size_99_k_0.5,99,671,568,0.00023603439331054688,7,"{65, 7, 10, 50, 53, 56, 31}"
graph_size_100_k_0.5,100,677,498,0.0002377033233642578,6,"{97, 70, 10, 77, 55, 25}"
graph_size_101_k_0.5,101,689,543,0.00024247169494628906,8,"{65, 76, 15, 80, 22, 56, 61, 63}"
graph_size_102_k_0.5,102,695,492,0.0002446174621582031,7,"{27, 9, 77, 87, 59, 93, 63}"
graph_size_103_k_0.5,103,701,477,0.00025391578674316406,6,"{99, 70, 9, 10, 50, 25}"
graph_size_104_k_0.5,104,711,504,0.0002529621124267578,7,"{9, 15, 18, 53, 56, 59, 63}"
graph_size_105_k_0.5,105,719,539,0.000263214111328125,7,"{32, 100, 7, 77, 50, 61, 63}"
graph_size_106_k_0.5,106,728,487,0.00027298927307128906,7,"{2, 72, 76, 77, 22, 25, 63}"
graph_size_107_k_0.5,107,736,505,0.0002560615539550781,7,"{106, 42, 50, 55, 25, 93, 62}"
graph_size_108_k_0.5,108,742,518,0.0002689361572265625,6,"{65, 100, 7, 106, 56, 93}"
graph_size_109_k_0.5,109,754,538,0.00030422210693359375,8,"{100, 4, 45, 50, 51, 53, 56, 31}"
graph_size_110_k_0.5,110,758,511,0.00028824806213378906,6,"{106, 51, 23, 56, 93, 30}"
graph_size_111_k_0.5,111,769,520,0.00026416778564453125,7,"{3, 100, 6, 72, 10, 56, 93}"
graph_size_112_k_0.5,112,779,531,0.00028133392333984375,8,"{97, 105, 106, 51, 22, 56, 90, 61}"
graph_size_113_k_0.5,113,781,385,0.00026917457580566406,5,"{97, 72, 10, 59, 93}"
graph_size_114_k_0.5,114,793,508,0.00027871131896972656,7,"{103, 106, 43, 108, 77, 83, 25}"
graph_size_115_k_0.5,115,802,584,0.0002853870391845703,7,"{106, 108, 77, 45, 83, 25, 93}"
graph_size_116_k_0.5,116,808,491,0.0002739429473876953,6,"{13, 77, 50, 51, 56, 92}"
graph_size_117_k_0.5,117,818,421,0.00027370452880859375,7,"{97, 100, 7, 83, 19, 116, 55}"
graph_size_118_k_0.5,118,831,618,0.0002856254577636719,9,"{96, 35, 4, 36, 77, 112, 83, 25, 93}"
graph_size_119_k_0.5,119,837,625,0.0002834796905517578,8,"{35, 77, 47, 50, 83, 25, 58, 59}"
graph_size_120_k_0.5,120,841,431,0.0002818107604980469,6,"{98, 77, 51, 83, 25, 26}"
graph_size_121_k_0.5,121,852,385,0.0002906322479248047,7,"{97, 66, 77, 78, 79, 83, 84}"
graph_size_122_k_0.5,122,858,499,0.0002875328063964844,6,"{2, 50, 51, 23, 56, 59}"
graph_size_123_k_0.5,123,866,421,0.00028586387634277344,6,"{96, 69, 72, 10, 106, 50}"
graph_size_124_k_0.5,124,877,536,0.00029277801513671875,7,"{72, 80, 50, 83, 119, 23, 123}"
graph_size_125_k_0.5,125,885,551,0.0003058910369873047,7,"{1, 2, 76, 51, 119, 25, 63}"
graph_size_126_k_0.5,126,892,479,0.00029277801513671875,6,"{2, 104, 106, 50, 25, 63}"
graph_size_127_k_0.5,127,902,633,0.0002994537353515625,7,"{9, 10, 106, 50, 23, 56, 59}"
graph_size_128_k_0.5,128,908,521,0.000301361083984375,6,"{6, 106, 22, 119, 59, 63}"
graph_size_129_k_0.5,129,921,617,0.0003066062927246094,8,"{96, 7, 8, 10, 13, 77, 119, 126}"
graph_size_130_k_0.5,130,927,611,0.00030612945556640625,7,"{7, 106, 108, 77, 76, 59, 29}"
graph_size_131_k_0.5,131,936,487,0.0003077983856201172,7,"{1, 100, 44, 77, 78, 113, 63}"
graph_size_132_k_0.5,132,944,562,0.0003123283386230469,7,"{113, 83, 23, 117, 19, 119, 63}"
graph_size_133_k_0.5,133,955,561,0.0003135204315185547,8,"{129, 11, 48, 50, 117, 56, 121, 59}"
graph_size_134_k_0.5,134,957,398,0.0003104209899902344,5,"{76, 113, 19, 56, 127}"
graph_size_135_k_0.5,135,970,497,0.0003256797790527344,7,"{5, 103, 10, 106, 108, 113, 59}"
graph_size_136_k_0.5,136,978,479,0.00032138824462890625,7,"{128, 99, 131, 10, 54, 56, 59}"
graph_size_137_k_0.5,137,987,574,0.0003509521484375,7,"{100, 39, 77, 81, 56, 93, 127}"
graph_size_138_k_0.5,138,995,517,0.00033164024353027344,7,"{105, 10, 43, 83, 22, 119, 59}"
graph_size_139_k_0.5,139,1004,522,0.0003437995910644531,7,"{128, 37, 133, 77, 113, 56, 59}"
graph_size_140_k_0.5,140,1015,543,0.0003476142883300781,8,"{73, 42, 76, 113, 119, 59, 93, 126}"
graph_size_141_k_0.5,141,1021,566,0.0003483295440673828,7,"{35, 106, 112, 81, 53, 119, 56}"
graph_size_142_k_0.5,142,1028,493,0.00033020973205566406,6,"{106, 138, 109, 51, 52, 56}"
graph_size_143_k_0.5,143,1038,533,0.00033402442932128906,7,"{88, 50, 19, 56, 123, 93, 127}"
graph_size_144_k_0.5,144,1047,534,0.00035071372985839844,7,"{100, 132, 50, 82, 119, 56, 93}"
graph_size_145_k_0.5,145,1054,465,0.0003495216369628906,6,"{68, 101, 138, 76, 50, 56}"
graph_size_146_k_0.5,146,1064,538,0.0003447532653808594,7,"{6, 135, 10, 50, 51, 119, 94}"
graph_size_147_k_0.5,147,1073,619,0.00035500526428222656,7,"{97, 138, 10, 77, 50, 93, 31}"
graph_size_148_k_0.5,148,1081,605,0.0003559589385986328,7,"{136, 10, 138, 81, 83, 56, 93}"
graph_size_149_k_0.5,149,1090,542,0.0003559589385986328,7,"{96, 114, 51, 83, 93, 62, 127}"
graph_size_150_k_0.5,150,1099,529,0.0003552436828613281,7,"{103, 138, 108, 77, 50, 52, 119}"
graph_size_151_k_0.5,151,1105,480,0.00035834312438964844,6,"{100, 4, 140, 50, 59, 93}"
graph_size_152_k_0.5,152,1118,641,0.0003693103790283203,8,"{100, 10, 108, 50, 83, 53, 86, 124}"
graph_size_153_k_0.5,153,1127,624,0.0003628730773925781,8,"{34, 135, 78, 84, 119, 152, 25, 127}"
graph_size_154_k_0.5,154,1132,530,0.0003600120544433594,6,"{97, 138, 77, 81, 83, 93}"
graph_size_155_k_0.5,155,1144,541,0.0004038810729980469,8,"{97, 100, 48, 49, 146, 83, 152, 127}"
graph_size_156_k_0.5,156,1151,568,0.0003724098205566406,7,"{96, 138, 140, 113, 83, 117, 88}"
graph_size_157_k_0.5,157,1160,617,0.00037384033203125,7,"{65, 138, 108, 140, 77, 112, 83}"
graph_size_158_k_0.5,158,1168,584,0.0003757476806640625,7,"{34, 137, 77, 83, 152, 154, 63}"
graph_size_159_k_0.5,159,1177,570,0.00038433074951171875,7,"{3, 137, 138, 77, 109, 80, 53}"
graph_size_160_k_0.5,160,1190,613,0.0003814697265625,9,"{64, 69, 70, 44, 77, 113, 31, 93, 63}"
graph_size_161_k_0.5,161,1197,660,0.0003814697265625,8,"{4, 138, 77, 109, 119, 23, 152, 63}"
graph_size_162_k_0.5,162,1206,556,0.0003848075866699219,8,"{132, 106, 77, 114, 18, 117, 119, 63}"
graph_size_163_k_0.5,163,1210,558,0.0003848075866699219,6,"{106, 10, 11, 77, 119, 152}"
graph_size_164_k_0.5,164,1225,729,0.00040793418884277344,9,"{130, 99, 101, 138, 113, 90, 59, 29, 127}"
graph_size_165_k_0.5,165,1234,642,0.0004069805145263672,9,"{4, 105, 138, 77, 53, 22, 150, 93, 63}"
graph_size_166_k_0.5,166,1241,635,0.0004215240478515625,8,"{39, 10, 75, 77, 13, 83, 119, 56}"
graph_size_167_k_0.5,167,1248,629,0.0003955364227294922,7,"{99, 100, 137, 138, 119, 152, 127}"
graph_size_168_k_0.5,168,1256,619,0.00042176246643066406,7,"{162, 138, 77, 148, 23, 90, 127}"
graph_size_169_k_0.5,169,1267,644,0.0004241466522216797,8,"{164, 10, 148, 20, 152, 56, 156, 93}"
graph_size_170_k_0.5,170,1272,542,0.00044608116149902344,6,"{10, 117, 119, 56, 29, 127}"
graph_size_171_k_0.5,171,1285,585,0.0004162788391113281,8,"{128, 161, 162, 10, 107, 109, 77, 152}"
graph_size_172_k_0.5,172,1296,715,0.00042724609375,9,"{162, 99, 131, 69, 10, 44, 119, 152, 127}"
graph_size_173_k_0.5,173,1299,511,0.0004394054412841797,6,"{77, 50, 154, 123, 127, 63}"
graph_size_174_k_0.5,174,1312,565,0.0004298686981201172,8,"{162, 3, 101, 102, 134, 5, 119, 93}"
graph_size_175_k_0.5,175,1320,582,0.0004329681396484375,8,"{135, 110, 83, 86, 119, 152, 118, 156}"
graph_size_176_k_0.5,176,1327,477,0.00043773651123046875,7,"{32, 67, 138, 10, 77, 116, 59}"
graph_size_177_k_0.5,177,1336,568,0.0004258155822753906,7,"{166, 77, 15, 113, 83, 151, 63}"
graph_size_178_k_0.5,178,1349,701,0.0004525184631347656,9,"{97, 162, 41, 177, 81, 83, 148, 84, 63}"
graph_size_179_k_0.5,179,1352,527,0.00043702125549316406,6,"{65, 100, 83, 119, 25, 63}"
graph_size_180_k_0.5,180,1363,598,0.0004298686981201172,7,"{3, 172, 177, 152, 93, 126, 127}"
graph_size_181_k_0.5,181,1372,585,0.0004317760467529297,7,"{100, 37, 172, 13, 51, 148, 127}"
graph_size_182_k_0.5,182,1383,646,0.0004496574401855469,8,"{3, 164, 138, 139, 172, 117, 122, 63}"
graph_size_183_k_0.5,183,1394,712,0.000446319580078125,9,"{162, 106, 139, 140, 173, 170, 50, 119, 123}"
graph_size_184_k_0.5,184,1401,684,0.0004467964172363281,8,"{3, 137, 138, 171, 9, 77, 119, 56}"
graph_size_185_k_0.5,185,1410,689,0.00044035911560058594,8,"{97, 162, 99, 138, 50, 117, 58, 63}"
graph_size_186_k_0.5,186,1419,688,0.0004487037658691406,8,"{136, 138, 172, 140, 141, 50, 23, 119}"
graph_size_187_k_0.5,187,1428,751,0.0004699230194091797,8,"{97, 100, 106, 138, 77, 113, 50, 152}"
graph_size_188_k_0.5,188,1437,514,0.0004508495330810547,8,"{96, 140, 76, 111, 83, 152, 153, 95}"
graph_size_189_k_0.5,189,1446,612,0.0004532337188720703,8,"{1, 166, 8, 137, 139, 108, 83, 63}"
graph_size_190_k_0.5,190,1455,592,0.00045943260192871094,8,"{167, 136, 138, 76, 119, 56, 59, 62}"
graph_size_191_k_0.5,191,1464,619,0.0004684925079345703,8,"{33, 164, 169, 172, 80, 83, 119, 59}"
graph_size_192_k_0.5,192,1471,617,0.0004658699035644531,7,"{168, 139, 179, 119, 23, 152, 191}"
graph_size_193_k_0.5,193,1480,563,0.0004565715789794922,7,"{91, 172, 141, 56, 25, 59, 190}"
graph_size_194_k_0.5,194,1499,863,0.0004870891571044922,12,"{106, 74, 13, 113, 115, 189, 119, 56, 185, 57, 152, 127}"
graph_size_195_k_0.5,195,1500,618,0.0004773139953613281,8,"{128, 68, 104, 83, 119, 56, 127, 63}"
graph_size_196_k_0.5,196,1507,592,0.00048065185546875,7,"{122, 176, 113, 119, 25, 58, 63}"
graph_size_197_k_0.5,197,1518,622,0.0004940032958984375,8,"{143, 113, 157, 56, 59, 152, 190, 127}"
graph_size_198_k_0.5,198,1527,661,0.00047779083251953125,8,"{166, 71, 76, 81, 119, 56, 189, 191}"
graph_size_199_k_0.5,199,1534,613,0.0004718303680419922,7,"{97, 1, 101, 138, 51, 119, 152}"
graph_size_200_k_0.5,200,1543,554,0.0004820823669433594,7,"{64, 139, 172, 22, 56, 152, 127}"
graph_size_201_k_0.5,201,1552,561,0.0004916191101074219,7,"{130, 138, 83, 56, 187, 152, 95}"
graph_size_202_k_0.5,202,1563,549,0.0004940032958984375,8,"{32, 65, 106, 177, 116, 156, 189, 63}"
graph_size_203_k_0.5,203,1571,597,0.0005018711090087891,7,"{106, 172, 20, 22, 56, 152, 191}"
graph_size_204_k_0.5,204,1584,660,0.0005192756652832031,9,"{67, 104, 201, 172, 181, 152, 59, 93, 191}"
graph_size_205_k_0.5,205,1589,571,0.0005118846893310547,7,"{191, 168, 56, 25, 90, 91, 127}"
graph_size_206_k_0.5,206,1602,708,0.0005087852478027344,9,"{32, 100, 136, 138, 172, 83, 152, 89, 191}"
graph_size_207_k_0.5,207,1609,565,0.0005114078521728516,8,"{201, 202, 43, 77, 59, 31, 93, 191}"
graph_size_208_k_0.5,208,1616,598,0.0005221366882324219,7,"{34, 3, 201, 171, 51, 119, 63}"
graph_size_209_k_0.5,209,1625,629,0.000499725341796875,7,"{3, 77, 22, 119, 187, 93, 63}"
graph_size_210_k_0.5,210,1634,656,0.0005047321319580078,7,"{191, 138, 13, 113, 50, 51, 63}"
graph_size_211_k_0.5,211,1644,568,0.0005052089691162109,7,"{96, 206, 51, 118, 59, 63, 191}"
graph_size_212_k_0.5,212,1653,639,0.0005116462707519531,7,"{32, 138, 13, 112, 177, 119, 152}"
graph_size_213_k_0.5,213,1666,738,0.0005087852478027344,9,"{135, 136, 201, 107, 77, 50, 152, 187, 63}"
graph_size_214_k_0.5,214,1673,604,0.0005390644073486328,8,"{171, 172, 140, 16, 50, 180, 63, 191}"
graph_size_215_k_0.5,215,1686,691,0.0005228519439697266,10,"{132, 135, 7, 201, 138, 10, 50, 179, 181, 26}"
graph_size_216_k_0.5,216,1694,679,0.0005254745483398438,9,"{162, 4, 137, 142, 48, 119, 56, 93, 63}"
graph_size_217_k_0.5,217,1701,622,0.0005314350128173828,8,"{172, 206, 177, 115, 84, 86, 22, 127}"
graph_size_218_k_0.5,218,1708,643,0.0005228519439697266,7,"{191, 76, 209, 148, 119, 187, 63}"
graph_size_219_k_0.5,219,1717,557,0.0005333423614501953,7,"{96, 34, 172, 50, 83, 152, 159}"
graph_size_220_k_0.5,220,1730,655,0.0005471706390380859,9,"{59, 187, 113, 118, 56, 90, 123, 124, 127}"
graph_size_221_k_0.5,221,1740,644,0.0005238056182861328,9,"{164, 122, 154, 201, 137, 113, 183, 58, 93}"
graph_size_222_k_0.5,222,1747,597,0.0005383491516113281,8,"{162, 10, 77, 143, 208, 207, 182, 220}"
graph_size_223_k_0.5,223,1754,625,0.0005297660827636719,7,"{97, 135, 201, 10, 138, 212, 152}"
graph_size_224_k_0.5,224,1765,544,0.0005383491516113281,8,"{10, 172, 77, 78, 125, 87, 152, 93}"
graph_size_225_k_0.5,225,1777,630,0.0005521774291992188,9,"{32, 138, 10, 77, 47, 61, 119, 29, 222}"
graph_size_226_k_0.5,226,1784,659,0.0005586147308349609,8,"{198, 10, 172, 143, 179, 216, 218, 221}"
graph_size_227_k_0.5,227,1795,628,0.0005352497100830078,9,"{72, 201, 10, 206, 208, 24, 185, 59, 29}"
graph_size_228_k_0.5,228,1804,610,0.0005645751953125,9,"{129, 66, 198, 70, 172, 56, 90, 127, 191}"
graph_size_229_k_0.5,229,1810,592,0.0005526542663574219,7,"{225, 138, 172, 45, 214, 56, 93}"
graph_size_230_k_0.5,230,1821,620,0.0005559921264648438,8,"{195, 198, 10, 140, 56, 188, 29, 191}"
graph_size_231_k_0.5,231,1832,669,0.0005712509155273438,9,"{230, 135, 138, 140, 172, 19, 56, 218, 27}"
graph_size_232_k_0.5,232,1840,555,0.0005643367767333984,8,"{162, 229, 77, 116, 152, 217, 56, 155}"
graph_size_233_k_0.5,233,1849,651,0.0005533695220947266,8,"{201, 106, 76, 77, 83, 85, 22, 56}"
graph_size_234_k_0.5,234,1858,666,0.0005557537078857422,8,"{217, 168, 10, 172, 210, 148, 56, 185}"
graph_size_235_k_0.5,235,1865,613,0.0005750656127929688,7,"{97, 198, 10, 177, 119, 151, 218}"
graph_size_236_k_0.5,236,1875,585,0.0005548000335693359,7,"{73, 138, 140, 56, 218, 59, 152}"
graph_size_237_k_0.5,237,1886,627,0.0005750656127929688,8,"{137, 138, 10, 106, 209, 145, 154, 60}"
graph_size_238_k_0.5,238,1897,687,0.0005748271942138672,9,"{102, 106, 172, 176, 55, 119, 56, 26, 59}"
graph_size_239_k_0.5,239,1901,526,0.0005681514739990234,6,"{201, 173, 83, 56, 93, 63}"
graph_size_240_k_0.5,240,1916,730,0.0005843639373779297,9,"{32, 224, 237, 177, 53, 214, 151, 216, 187}"
graph_size_241_k_0.5,241,1926,814,0.0006039142608642578,9,"{100, 135, 172, 237, 206, 76, 209, 148, 152}"
graph_size_242_k_0.5,242,1931,592,0.0005743503570556641,7,"{191, 7, 204, 237, 77, 220, 63}"
graph_size_243_k_0.5,243,1942,612,0.0005850791931152344,8,"{162, 197, 135, 77, 176, 18, 53, 189}"
graph_size_244_k_0.5,244,1952,751,0.0005936622619628906,8,"{166, 135, 10, 206, 83, 214, 56, 93}"
graph_size_245_k_0.5,245,1961,657,0.0005903244018554688,8,"{128, 164, 10, 31, 22, 152, 127, 191}"
graph_size_246_k_0.5,246,1972,687,0.0005936622619628906,9,"{96, 162, 10, 106, 140, 237, 48, 212, 181}"
graph_size_247_k_0.5,247,1980,743,0.0006098747253417969,8,"{201, 10, 140, 177, 53, 119, 218, 189}"
graph_size_248_k_0.5,248,1991,624,0.0006005764007568359,9,"{97, 34, 99, 193, 138, 108, 242, 51, 26}"
graph_size_249_k_0.5,249,1999,747,0.0006067752838134766,8,"{201, 106, 10, 179, 25, 220, 93, 63}"
graph_size_250_k_0.5,250,2006,641,0.0006144046783447266,7,"{135, 7, 201, 10, 140, 206, 25}"
graph_size_251_k_0.5,251,2017,681,0.0006103515625,8,"{7, 231, 201, 140, 113, 50, 23, 25}"
graph_size_252_k_0.5,252,2027,631,0.0006003379821777344,8,"{192, 10, 171, 237, 177, 50, 151, 152}"
graph_size_253_k_0.5,253,2036,691,0.0007734298706054688,8,"{34, 200, 140, 172, 113, 119, 25, 221}"
graph_size_254_k_0.5,254,2046,717,0.0006070137023925781,8,"{101, 10, 139, 113, 214, 119, 25, 123}"
