Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_183_k_0.5,183,1390,655,0.00013399124145507812,7,"{162, 10, 106, 83, 84, 119, 56}"
graph_size_184_k_0.5,184,1399,636,0.0001239776611328125,7,"{166, 102, 10, 50, 119, 152, 123}"
graph_size_185_k_0.5,185,1406,491,0.00012373924255371094,6,"{73, 10, 140, 77, 83, 119}"
graph_size_186_k_0.5,186,1419,595,0.00012636184692382812,8,"{130, 10, 138, 172, 175, 146, 119, 63}"
graph_size_187_k_0.5,187,1426,549,0.00012755393981933594,7,"{34, 10, 108, 44, 14, 93, 127}"
graph_size_188_k_0.5,188,1431,489,0.0001251697540283203,5,"{10, 106, 83, 56, 152}"
graph_size_189_k_0.5,189,1444,627,0.0001266002655029297,7,"{128, 10, 138, 108, 23, 152, 187}"
graph_size_190_k_0.5,190,1453,518,0.0001308917999267578,7,"{10, 106, 140, 14, 119, 94, 63}"
graph_size_191_k_0.5,191,1462,604,0.00012969970703125,7,"{34, 10, 13, 83, 152, 122, 63}"
graph_size_192_k_0.5,192,1467,475,0.00012826919555664062,5,"{10, 138, 56, 58, 93}"
graph_size_193_k_0.5,193,1478,509,0.00012826919555664062,6,"{162, 132, 101, 10, 138, 56}"
graph_size_194_k_0.5,194,1489,582,0.00014352798461914062,7,"{137, 10, 76, 83, 118, 152, 191}"
graph_size_195_k_0.5,195,1498,554,0.0001323223114013672,7,"{101, 6, 10, 56, 127, 125, 63}"
graph_size_196_k_0.5,196,1505,574,0.00012969970703125,6,"{166, 10, 172, 77, 108, 56}"
graph_size_197_k_0.5,197,1516,571,0.0001461505889892578,7,"{100, 101, 71, 10, 172, 141, 119}"
graph_size_198_k_0.5,198,1527,639,0.00013446807861328125,8,"{3, 164, 10, 178, 117, 152, 123, 93}"
graph_size_199_k_0.5,199,1538,683,0.00013256072998046875,9,"{97, 1, 98, 167, 10, 113, 119, 152, 187}"
graph_size_200_k_0.5,200,1543,556,0.00013303756713867188,7,"{195, 10, 119, 23, 185, 31, 63}"
graph_size_201_k_0.5,201,1554,618,0.00014352798461914062,8,"{6, 10, 113, 82, 51, 52, 119, 93}"
graph_size_202_k_0.5,202,1563,511,0.0001461505889892578,8,"{201, 10, 138, 22, 151, 89, 58, 61}"
graph_size_203_k_0.5,203,1571,598,0.00014352798461914062,7,"{97, 10, 138, 139, 11, 112, 127}"
graph_size_204_k_0.5,204,1582,602,0.0001480579376220703,8,"{153, 102, 10, 23, 25, 155, 93, 63}"
graph_size_205_k_0.5,205,1591,675,0.0001475811004638672,8,"{3, 69, 10, 77, 145, 51, 83, 119}"
graph_size_206_k_0.5,206,1596,541,0.00013399124145507812,6,"{136, 10, 138, 13, 119, 191}"
graph_size_207_k_0.5,207,1607,554,0.0001430511474609375,7,"{10, 77, 49, 119, 56, 151, 191}"
graph_size_208_k_0.5,208,1618,646,0.0001430511474609375,8,"{201, 10, 110, 113, 179, 119, 56, 95}"
graph_size_209_k_0.5,209,1625,547,0.00013947486877441406,7,"{3, 10, 52, 187, 93, 62, 127}"
graph_size_210_k_0.5,210,1634,544,0.00013899803161621094,7,"{162, 98, 197, 10, 138, 170, 93}"
graph_size_211_k_0.5,211,1644,561,0.0001404285430908203,7,"{1, 10, 138, 50, 152, 59, 92}"
